category,location_type,context,persistent_id,id,location_subtype,month,latitude,location.street.id,street_name,longitude,outcome_status_category,outcome_status_date
criminal-damage-arson,Force,,a96c525758f97af2317fb0bdcc22c975e3186fab73c7e7a628653d9356a7299f,130058499,,2025-07,52.627903,1739501,On or near Conifer Close,-1.110084,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,8592c4f9f0243f37100d6c379bab753a7aa4230d2a595a98c5eefee9b4886694,130058577,,2025-07,52.626576,1737515,On or near Paton Street,-1.148404,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,43c9f453ff36dc6335eb0efa683c79ca6069e9fbbea55a9df6b8fb7f8afb5b53,130058699,,2025-07,52.634995,1737585,On or near Richard Iii Road,-1.144030,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,20b7050e379e88d855e7f1dd6bd68860cadcedddb443ab095da72ab256c23f84,130049758,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,f1fb649bddf0606b8b0624a189978d8f790cc5ce36568c48abe3c94aec494354,130059016,,2025-07,52.633318,1738276,On or near Nightclub,-1.134798,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,8284c189522ff27db4eac6d34b1333e9ba29a9313abf6ab26d7b9777f5b5f7f3,130052714,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,611229da6906f31ed4211e999b9f0af987c955cfc71fd7923e277cd91b7220d9,130059258,,2025-07,52.632805,1738842,On or near Campbell Street,-1.124819,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,40e4bbded1e1aadde32dd4a6903feba0a91f8d91e5cdc0a915aff35e23fe095f,130059301,,2025-07,52.623681,1738102,On or near Hazel Street,-1.137277,Unable to prosecute suspect,2025-07
criminal-damage-arson,Force,,0a5f5d35824879446ad298415bf0471ec069a56fd5f919c56e291533feea5cff,130059315,,2025-07,52.630999,1737834,On or near The Newarke,-1.140931,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,947e2958080e33d70491b70a69541efea5cfbe1a24219d28238ada8bc0bdfe97,130059671,,2025-07,52.629221,1737316,On or near Shaftesbury Road,-1.151204,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,4abcae1ca5d5eecdde655b50345ae0de8af52e7cbc903da68eff1bf521dd95b4,130059680,,2025-07,52.624402,1739504,On or near Devana Road,-1.109534,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,65f82159e1f32bf9895573e421ec0092705512b6ad8ecca922be46d67c045eb1,130059747,,2025-07,52.628507,1738390,On or near Trinity Lane,-1.132159,Formal action is not in the public interest,2025-07
criminal-damage-arson,Force,,6b00f842bc59f8d821481fff143ad23b12a31c3bb23ec74e6a5f299d7f395f51,130059872,,2025-07,52.628521,1739304,On or near Biddulph Street,-1.113366,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,e884a42345117f93299f4ae1db968bf06a360267f98a97fa6e3833a5364dcb0b,130060077,,2025-07,52.634675,1737865,On or near St Nicholas Circle,-1.140859,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,c40738332afeba94032e4dce36fe87865e51b3550003edcdf7b725380d3e41a0,130060081,,2025-07,52.627818,1738220,On or near Infirmary Close,-1.135039,Further investigation is not in the public interest,2025-07
criminal-damage-arson,Force,,60cafbd1bb26b2f058602cbafb3f97ebfe4d1d25df69c1995c6a26113978b33d,130060149,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,ba03cae346498801a1522703cf29c289703221e4c4303118d35742622fe5a55d,130060370,,2025-07,52.631487,1739108,On or near Willow Court,-1.119305,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,3a527fb8dfa52ffe77cb4869d75efeef2b5b88cb9f852d0c2a42f1562f700dd4,130065691,,2025-07,52.631624,1738751,On or near Station Street,-1.125641,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,03a2d1513e0b8ab72da16f74bbce3799451b7ceac39a0ef51e31b51d444912d8,130065638,,2025-07,52.636623,1737784,On or near Ruding Street,-1.142978,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,3f71735c6afcb091508af5f440d60f3a872f432dbcd94a172320855e0b467fc9,130065367,,2025-07,52.632052,1737636,On or near Supermarket,-1.146096,Unable to prosecute suspect,2025-08
criminal-damage-arson,Force,,5f91744384a35c555af0d2943aa3cf1aced1d8cc00caf3abf165e756aafa14b0,130054203,,2025-07,52.634995,1737585,On or near Richard Iii Road,-1.144030,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,639fbc03c3b54182f82179de941281a44abc8166ad523149a7f8832da4d43cf5,130052961,,2025-07,52.634874,1738098,On or near Guildhall Lane,-1.137309,Under investigation,2025-07
criminal-damage-arson,Force,,6fe24ef7c9dbefed52ef08426abb79484be4f110177a9da8f8438735173680eb,130065322,,2025-07,52.627895,1737587,On or near Supermarket,-1.146886,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,7526641d7c21b87f4d3da2f230ca5ac7e715708712128695f29f47beb8bd941e,130052997,,2025-07,52.631985,1738367,On or near Welford Place,-1.133154,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,73dfe6cdd329f0922d08987a337e62bbb940e3b139ea4fa45ae38691870a96b5,130065260,,2025-07,52.627137,1739115,On or near St Albans Road,-1.117058,Under investigation,2025-07
criminal-damage-arson,Force,,fea816abb876612cf10a5623afcac5f0bba92f68a3ddf3ad4bcda4f181f32b5a,130065117,,2025-07,52.629478,1739066,On or near Saxby Street,-1.119981,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,a0eeedb7944eab50a1c1f228284762ab67572398e6446753f5d42a5556ba24aa,130058258,,2025-07,52.635182,1737576,On or near Rivers Street,-1.147646,Under investigation,2025-07
criminal-damage-arson,Force,,4ab99a6228810da9df32dab01149c8796b310599bcf0aa1525d91f7cd626df53,130060569,,2025-07,52.621991,1737463,On or near Blue Fox Close,-1.149705,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,508778b89999fc0c414696416683eb7f9507a7615117e97d2a535f2813abe1f0,130060960,,2025-07,52.629217,1737192,On or near Westcotes Drive,-1.154484,Offender given a caution,2025-07
criminal-damage-arson,Force,,3ab58f2578b5d7e397cf110e2991fe3a445f1e069925eac934ff7241dc29ccca,130064607,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Awaiting court outcome,2025-08
criminal-damage-arson,Force,,65415a33d5bf165994eacb4f1098decb7cff2b1b5c2be99f1fa84256df7e15d4,130061858,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,1de7afe2616ac8e290cc63b821dc1eb6cfd863e323f50a58299bd6701e3261be,130061941,,2025-07,52.630202,1737556,On or near Ruding Road,-1.147639,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,a68285378b2b23225341623a36df954f57da7af2dbcd7b43e33b47dc0c4b5f7f,130063977,,2025-07,52.627598,1738463,On or near Tower Street,-1.130729,Under investigation,2025-07
criminal-damage-arson,Force,,a8afaa675600c09820c2adc6dbe82edeba1f0576285b23c2467f143af6c2db0d,130062054,,2025-07,52.638573,1738510,On or near Lower Lee Street,-1.130556,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,36833fff7095d9790d68ca63e2cfe9e18ddce28fa793ed4b7ada7199db10fb81,130053146,,2025-07,52.628343,1739500,On or near Laurel Road,-1.110045,Unable to prosecute suspect,2025-07
criminal-damage-arson,Force,,c906ab91983090f3b5e55ab2f1ada3f526e5cc5f3da37bc63978a8bf0ba52045,130063957,,2025-07,52.632387,1738274,On or near Pocklingtons Walk,-1.134077,Under investigation,2025-07
criminal-damage-arson,Force,,318dd860062721004373723709e526cd1d78d43683bf3b0382edd53ac186279d,130063949,,2025-07,52.626768,1738882,On or near Further/higher Educational Building,-1.123078,Under investigation,2025-07
criminal-damage-arson,Force,,febde28e1be1a45df639b7b3f6d24419e5ae8321a8a5e01e9db32b8e65e54d3c,130055249,,2025-07,52.624479,1737381,On or near Stuart Street,-1.150676,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,6294fcb6bbc279814be16910a174b40b8c95bd9b9e950191be385ffdef307fad,130060240,,2025-07,52.634392,1737937,On or near Parking Area,-1.140229,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,09feec1ae9b717999c01b2d40ee96034613a546b7678110077f62dd969ef5113,130063868,,2025-07,52.635399,1738303,On or near Shopping Area,-1.134107,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,561bd02e24c97668fed2176e5428fc1e8b5aa00118b59528dd60f0f0d20a9d1a,130053303,,2025-07,52.632387,1738274,On or near Pocklingtons Walk,-1.134077,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,e428981b81e4a672ad98744df73cf8d3304390530adae2e566b9eca821af3cf1,130063846,,2025-07,52.633869,1737777,On or near St Augustine Road,-1.143712,Under investigation,2025-07
criminal-damage-arson,Force,,b7ae8243fac06b6f143f105ec51da75e253880e6a69f8483cbaec1a1a4eb4bdd,130063750,,2025-07,52.628343,1739500,On or near Laurel Road,-1.110045,Unable to prosecute suspect,2025-08
criminal-damage-arson,Force,,4cec42dce18e490c55e61e6ba1292484cba62ed030dba77e295ce50137a7bdfe,130060153,,2025-07,52.640533,1738867,On or near Manitoba Road,-1.124355,Unable to prosecute suspect,2025-07
criminal-damage-arson,Force,,f71cd2f124367ff39c3b1bb13f3dac17d17fb7464d82a8f857fa46221f87dc05,130053783,,2025-07,52.637041,1738379,On or near Parking Area,-1.131222,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,34ea050b60cb09eb649b81b7dd6084a6b439972fd5798dfdb50f5274cd80a651,130053399,,2025-07,52.630574,1738432,On or near King Street,-1.131985,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,11e9e589768c07cd973822a352e9d45ab9793c2060f493686834e60282ef2bc4,130057753,,2025-07,52.626898,1739308,On or near Onslow Street,-1.113960,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,c224e0057044ad23092396f67ac58fbdc4473e901acebdc6e4fa438f39521d85,130063342,,2025-07,52.625109,1739055,On or near Parking Area,-1.119950,Under investigation,2025-07
criminal-damage-arson,Force,,2097e731ea5f123715c869a1923a79d83bc9401c167774bea87842e7d784628f,130059904,,2025-07,52.634409,1738338,On or near Shopping Area,-1.133652,Under investigation,2025-07
criminal-damage-arson,Force,,9ff5dc68a76ac3f47c53175c387a1fefa9a317603db089760c5dd2c96c6b2ff1,130053437,,2025-07,52.631193,1738645,On or near Calais Hill,-1.128220,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,69ee2043b7510476178b06c6f7fcb6048568b741110e91ad3d7b2874f0dc4ee1,130059581,,2025-07,52.629982,1738203,On or near Lower Brown Street,-1.134642,Under investigation,2025-07
criminal-damage-arson,Force,,779f13e24bcffc83d84781c8ebc955b70d6510f8b5df59c7299d4610a31ed518,130053466,,2025-07,52.632541,1739325,On or near Derwent Street,-1.113595,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,89ce3e41b14cd0e757c41260f40260820650f557129127e5c6c5b789a827e007,130055399,,2025-07,52.633318,1738276,On or near Nightclub,-1.134798,Under investigation,2025-07
criminal-damage-arson,Force,,da1acb16105335712562bb22d810060057494e7b73e91865f1a146347aec9cce,130056626,,2025-07,52.632541,1739325,On or near Derwent Street,-1.113595,Unable to prosecute suspect,2025-08
criminal-damage-arson,Force,,d137a775f8771610913c2321078371def46ae829d89bc5969f4f3d4fc028e3cc,130053531,,2025-07,52.623221,1737287,On or near Ivy Road,-1.152030,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,64fbc455b271a312c609a2144f93d1360d92ca025b19ae836db150cdb2f288de,130059238,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Under investigation,2025-07
criminal-damage-arson,Force,,a6ec26861fa8eafdf2df67ea52c0184e0adcfb2e7c8d2629a4ed623b050189fb,130062453,,2025-07,52.633879,1738375,On or near Horsefair Street,-1.132821,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,65500730037112d6ef71eaf8206eb256195351fd17255d1f9e8fd15fb19ccb74,130058950,,2025-07,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,23a9871acd59571f71dd4923fac023db50c1538073ec1940ce717842ff3beff6,130057275,,2025-07,52.626898,1739308,On or near Onslow Street,-1.113960,Under investigation,2025-07
criminal-damage-arson,Force,,02b04b2d04ef6ad256f0971143f7891f6cca242f1c8845dc6ade1d92333ea606,130062385,,2025-07,52.637791,1737446,On or near Tudor Road,-1.147906,Under investigation,2025-07
criminal-damage-arson,Force,,4fa01d8593e917ae6248a8736382a6c52468c77750be8cd65a0d3f0089e81587,130062105,,2025-07,52.632901,1738395,On or near Nightclub,-1.131836,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,c9b00d92a3b4f50202f286f0eddac99655e96e7068b01e3894c8c6ea09a0c412,130053634,,2025-07,52.634074,1738437,On or near Every Street,-1.132389,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,6eed5f18f82e9895670501842a958d6c921d12f1d2f1c2ce2023b77276ea89c3,130055705,,2025-07,52.627443,1737547,On or near Gaul Street,-1.147708,Under investigation,2025-07
criminal-damage-arson,Force,,49810b3f8ae2a20192d78b74f8f3328207bad677b6067b2b5b37a02b4096f659,130061863,,2025-07,52.630510,1738897,On or near Glebe Street,-1.123255,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,5777898894bae30bf7df4cda6bd79321601ec0e23a3835f7c28faa899dc1e4ef,130061861,,2025-07,52.627443,1737547,On or near Gaul Street,-1.147708,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,38f35a37d762f4e9644de4da4884f3c763a070c35b672e409543ed3928f5de0f,130061761,,2025-07,52.631131,1737644,On or near Earl Howe Terrace,-1.145568,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,d4b87f918c80964fe01f7c83d76fc3769ff77f0a2afb8768b7309060e999188a,130057430,,2025-07,52.618158,1738119,On or near Putney Road West,-1.135525,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,62f94446f117b05273da943c008a1e8cc2677214ac646e991f293536d1dc3033,130057467,,2025-07,52.623686,1739361,On or near Ripon Street,-1.112341,Investigation complete; no suspect identified,2025-08
criminal-damage-arson,Force,,91d0864f283bfbd2d5f1dcb838b836e30114f90076a95cc1b6558a4efcac65bf,130055770,,2025-07,52.633869,1737777,On or near St Augustine Road,-1.143712,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,8c255df684f4ffcf7f9ec7dd8f641f4cfee84433fbe165fcb4df874161e9ec9c,130054188,,2025-07,52.627015,1739376,On or near Cedar Road,-1.112702,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,57639fbe5f470454d091995f1ae7b41f7704f58b6f31b54c824d4ea72a38bd83,130053705,,2025-07,52.637740,1738170,On or near Church Gate,-1.134563,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,d7c672aab0d67eef1a461cadf27e0970bc30fe6d923cfdee8237c14fd3764d52,130058524,,2025-07,52.617753,1738259,On or near Shopping Area,-1.134079,Under investigation,2025-07
criminal-damage-arson,Force,,bb568cbad597c178900c680fb817a77e7d37734934235f93dcde0dca342549b8,130051947,,2025-07,52.627408,1738593,On or near West Street,-1.129389,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,ed27e1a1f9bc7f66ae3c944896411531ee03e3b14803d4627d0007a759793092,130051916,,2025-07,52.627372,1738984,On or near Further/higher Educational Building,-1.120880,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,3bd621e8487c05c51a39cc09ecfa8f0b17724b78eac99d9ac67b7ebb62b156ba,130051904,,2025-07,52.626782,1738090,On or near Hospital,-1.135961,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,5a7ac0dba0224036006670781ea1d6e06da1230862b4124d6b2c8ea3f1d3a22a,130051862,,2025-07,52.625748,1737962,On or near Thirlmere Street,-1.139615,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,5ee3226a5e2f8973f021222214b00a910a6410e7610cfd89eb4385299c1996b9,130050759,,2025-07,52.634706,1737807,On or near Bath Lane,-1.142691,Under investigation,2025-07
criminal-damage-arson,Force,,d46ebaff81c8a6a1a0cd9c1f195089c9eea893031cd53b078f8b8de03458e4cf,130050484,,2025-07,52.618023,1738421,On or near Putney Road,-1.129457,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,b45dfe774a81bd40441cb16ad344aa94f9e76660556b9045f31c3c18db55e253,130050195,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Further investigation is not in the public interest,2025-07
criminal-damage-arson,Force,,1fd11176ff2a575e6ebaf6ba58f470ea9f8d00e9d047f0008acd0927a9435897,130050183,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,2699bfc0a2b530cc62f2181848acba604b509b3d289e7abf192d5770eb764988,130063223,,2025-07,52.629221,1737316,On or near Shaftesbury Road,-1.151204,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,0c262e7175c210dbe8ad8850fceca54e12e4efb60492e7bf3790c311a76cfe0e,130050207,,2025-07,52.629982,1738203,On or near Lower Brown Street,-1.134642,Under investigation,2025-07
criminal-damage-arson,Force,,4a572e2e12f5081ffa6f3bad78e38e91087894d9ea264f468773cd7c05106dca,130052264,,2025-07,52.626486,1738010,On or near Clarendon Street,-1.138478,Under investigation,2025-07
criminal-damage-arson,Force,,71df015c6656a129fdfa6c474ff903bb7a1d2a0415fd7fb64ed0d4c2fa9d33c0,130050129,,2025-07,52.635078,1737968,On or near St Nicholas Place,-1.139462,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,f69cd5e0747fa6a790a795b41ce5e2979727cc7f29fecf8c1c92aa6ee3f5c4bd,130052222,,2025-07,52.632064,1737371,On or near Musgrove Close,-1.150307,Investigation complete; no suspect identified,2025-07
criminal-damage-arson,Force,,adcb73e0a1fff1a79e76afa1845e5f82bd100d4674b2961aaf9f3d5faf52ae8f,130050094,,2025-07,52.616105,1738350,On or near Euston Street,-1.132611,Awaiting court outcome,2025-07
criminal-damage-arson,Force,,e3c093418c75656a3d857b97789ebb928a9569bf2a58dd8243cad982117eb776,130052210,,2025-07,52.630467,1739152,On or near Evington Street,-1.117538,Investigation complete; no suspect identified,2025-08
